id,common_name,observed_on,place_guess,location,quality_grade,annotation_summary,ofvs,tags,url
161015611,Eastern Mudsnail,2023-05-08 15:33:22-04:00,"Great Bay Blvd, West Creek, NJ, US","[39.5091666667, -74.3199616667]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/161015611
161015188,Eastern Mudsnail,2023-05-08 15:38:11-04:00,"Great Bay Blvd, West Creek, NJ, US","[39.5091383333, -74.3199833333]",research,,[],[],https://www.inaturalist.org/observations/161015188
161014005,Eastern Mudsnail,2023-05-08 15:48:17-04:00,"Great Bay Blvd, West Creek, NJ, US","[39.509005, -74.3204583333]",research,,[],[],https://www.inaturalist.org/observations/161014005
160989209,Eastern Mudsnail,2023-05-07 16:42:44-04:00,"Old Bridge, NJ, USA","[40.4527293, -74.2232008997]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/160989209
157807790,Eastern Mudsnail,2023-04-05 12:01:41-04:00,"Delaware Bay, Cape May, NJ, US","[39.1034560179, -74.8953332541]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/157807790
156751520,Eastern Mudsnail,2023-04-26 12:19:03-04:00,"Morris Beach, Somers Point, NJ, US","[39.3046983378, -74.6204140038]",research,,[],[],https://www.inaturalist.org/observations/156751520
154750753,Eastern Mudsnail,2023-04-13 17:20:59-04:00,"Barnegat Township, NJ, USA","[39.7516388889, -74.1903861111]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/154750753
154279546,Eastern Mudsnail,2023-04-07 14:16:32-04:00,Gull Island,"[40.1028922649, -74.0454147756]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/154279546
154279341,Eastern Mudsnail,2023-04-07 14:16:14-04:00,Gull Island,"[40.1028922649, -74.0454147756]",research,,[],[],https://www.inaturalist.org/observations/154279341
154279017,Eastern Mudsnail,2023-04-07 14:11:57-04:00,Gull Island,"[40.1028922649, -74.0454147756]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/154279017
154278691,Eastern Mudsnail,2023-04-07 14:11:55-04:00,Gull Island,"[40.1028922649, -74.0454147756]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/154278691
154149724,Eastern Mudsnail,2023-04-09 15:14:00-04:00,"Barnegat Bay, Mantoloking, NJ, US","[39.9845962438, -74.0696671379]",research,,[],[],https://www.inaturalist.org/observations/154149724
154009077,Eastern Mudsnail,2023-04-07 13:29:37-04:00,Gull Island,"[40.1028922649, -74.0454147756]",research,,[],[],https://www.inaturalist.org/observations/154009077
154008682,Eastern Mudsnail,2023-04-07 13:27:23-04:00,Gull Island,"[40.1028922649, -74.0454147756]",research,,[],[],https://www.inaturalist.org/observations/154008682
152772123,Eastern Mudsnail,2023-03-26 17:07:29-04:00,"Intracoastal Waterway, Cape May, NJ, US","[38.9663590361, -74.9402667527]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/152772123
152545566,Eastern Mudsnail,2023-03-09 14:26:00-05:00,"Avalon, NJ 08202, USA","[39.107125, -74.704775]",research,,[],[],https://www.inaturalist.org/observations/152545566
152102664,Eastern Mudsnail,2023-03-23 13:22:00-04:00,"Leonardo, Middletown Township, NJ 07737, USA","[40.4229659255, -74.0597771699]",research,,[],[],https://www.inaturalist.org/observations/152102664
152102649,Eastern Mudsnail,2023-03-23 13:20:00-04:00,"Leonardo, Middletown Township, NJ 07737, USA","[40.4229659255, -74.0597771699]",research,,[],[],https://www.inaturalist.org/observations/152102649
151324555,Eastern Mudsnail,2023-03-16 11:09:00-04:00,"Atlantic City, NJ, USA","[39.3494888889, -74.4468722222]",research,,[],[],https://www.inaturalist.org/observations/151324555
151008345,Eastern Mudsnail,2023-01-05 12:51:32-05:00,"Sandy Hook, Middletown Township, NJ, USA","[40.424916, -73.9841969722]",research,,[],[],https://www.inaturalist.org/observations/151008345
150441410,Eastern Mudsnail,2023-03-06 15:03:00-05:00,"Sayreville, NJ, USA","[40.479326615, -74.2684842769]",research,,[],[],https://www.inaturalist.org/observations/150441410
150427144,Eastern Mudsnail,2023-03-06 13:53:12-05:00,"Sayreville, NJ, USA","[40.4791883215, -74.2676875908]",research,,[],[],https://www.inaturalist.org/observations/150427144
145710996,Eastern Mudsnail,2022-12-30 10:40:38-05:00,"Upper New York Bay, Jersey City, NJ, US","[40.6942333333, -74.0656888333]",research,,[],[],https://www.inaturalist.org/observations/145710996
145585367,Eastern Mudsnail,2023-01-01 11:14:24-05:00,"Higbee Ave, Somers Point, NJ, US","[39.3112888508, -74.5924927537]",research,,[],[],https://www.inaturalist.org/observations/145585367
144991325,Eastern Mudsnail,2022-11-02 12:22:56-04:00,"Newport, NJ, US","[39.279195, -75.2424916667]",research,,[],[],https://www.inaturalist.org/observations/144991325
144638250,Eastern Mudsnail,2022-12-18 20:06:39-05:00,"Longport-Somers Point Blvd, Somers Point, NJ, US","[39.3132502288, -74.5611700124]",research,,[],[],https://www.inaturalist.org/observations/144638250
143816742,Eastern Mudsnail,2022-05-27 11:31:59-04:00,Sea Isle City,"[39.1534431701, -74.6929385886]",research,"Life Stage: Adult, Sex: Cannot Be Determined, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/143816742
142317534,Eastern Mudsnail,2022-11-18 14:39:00-05:00,Island Beach State Park ,"[39.9010560267, -74.0784767637]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/142317534
142317455,Eastern Mudsnail,2022-11-18 14:38:00-05:00,Island Beach State Park ,"[39.9009970593, -74.0785167608]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/142317455
142007761,Eastern Mudsnail,2022-10-30,Barnegat Bay,"[39.8675842792, -74.1122507304]",research,,[],[],https://www.inaturalist.org/observations/142007761
139191135,Eastern Mudsnail,2022-10-16 14:43:25-04:00,"Berkeley Township, NJ, USA","[39.7890487184, -74.0984544531]",research,"Life Stage: Adult, Alive or Dead: Alive",[],"['Marine', 'Snail', 'Animal', 'nj', 'new jersey', 'Beach', 'Island Beach']",https://www.inaturalist.org/observations/139191135
138371723,Eastern Mudsnail,2022-10-08 13:04:38-04:00,"Horseshoe Cove, Highlands, NJ, US","[40.4321783333, -73.9937966667]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/138371723
138308261,Eastern Mudsnail,2022-10-10 13:44:00-04:00,"Old Bridge, NJ, USA","[40.4531981324, -74.2296162539]",research,,[],[],https://www.inaturalist.org/observations/138308261
138195151,Eastern Mudsnail,2022-10-09 16:29:39-04:00,"Cape May County, NJ, USA","[39.0592642, -74.7486755]",research,Alive or Dead: Dead,"[{'field_id': 92, 'datatype': 'text', 'user_id': 2242853, 'value_ci': 'dead', 'name': 'Dead or alive', 'name_ci': 'Dead or alive', 'id': 20161862, 'uuid': '6c9e5e0a-1b3e-47d7-9407-78c201dbb3fb', 'value': 'dead', 'user': {'id': 2242853, 'login': 'ali_interprets', 'spam': False, 'suspended': False, 'created_at': '2019-09-11T17:04:22+00:00', 'login_autocomplete': 'ali_interprets', 'login_exact': 'ali_interprets', 'name': 'Ali Campbell', 'name_autocomplete': 'Ali Campbell', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/2242853/thumb.jpeg?1597180803', 'observations_count': 4329, 'identifications_count': 5094, 'journal_posts_count': 0, 'activity_count': 9423, 'species_count': 1450, 'annotated_observations_count': 451, 'universal_search_rank': 4329, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/2242853/medium.jpeg?1597180803'}}, {'field_id': 1315, 'datatype': 'text', 'user_id': 2242853, 'value_ci': 'Invertebrate', 'name': 'Species Category', 'name_ci': 'Species Category', 'id': 20161863, 'uuid': '6bb7c0dd-e630-4f6a-bcc7-1b69164dc0e9', 'value': 'Invertebrate', 'user': {'id': 2242853, 'login': 'ali_interprets', 'spam': False, 'suspended': False, 'created_at': '2019-09-11T17:04:22+00:00', 'login_autocomplete': 'ali_interprets', 'login_exact': 'ali_interprets', 'name': 'Ali Campbell', 'name_autocomplete': 'Ali Campbell', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/2242853/thumb.jpeg?1597180803', 'observations_count': 4329, 'identifications_count': 5094, 'journal_posts_count': 0, 'activity_count': 9423, 'species_count': 1450, 'annotated_observations_count': 451, 'universal_search_rank': 4329, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/2242853/medium.jpeg?1597180803'}}, {'field_id': 74, 'datatype': 'text', 'user_id': 2242853, 'value_ci': 'null', 'name': 'Identification Confidence', 'name_ci': 'Identification Confidence', 'id': 20161864, 'uuid': 'c3c95dfc-1b9c-4a2a-9d39-b51520cef9bd', 'value': 'null', 'user': {'id': 2242853, 'login': 'ali_interprets', 'spam': False, 'suspended': False, 'created_at': '2019-09-11T17:04:22+00:00', 'login_autocomplete': 'ali_interprets', 'login_exact': 'ali_interprets', 'name': 'Ali Campbell', 'name_autocomplete': 'Ali Campbell', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/2242853/thumb.jpeg?1597180803', 'observations_count': 4329, 'identifications_count': 5094, 'journal_posts_count': 0, 'activity_count': 9423, 'species_count': 1450, 'annotated_observations_count': 451, 'universal_search_rank': 4329, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/2242853/medium.jpeg?1597180803'}}, {'field_id': 1, 'datatype': 'text', 'user_id': 2242853, 'value_ci': '', 'name': 'Count', 'name_ci': 'Count', 'id': 20161865, 'uuid': '49a5d593-926a-474b-9574-51e92c53345f', 'value': '', 'user': {'id': 2242853, 'login': 'ali_interprets', 'spam': False, 'suspended': False, 'created_at': '2019-09-11T17:04:22+00:00', 'login_autocomplete': 'ali_interprets', 'login_exact': 'ali_interprets', 'name': 'Ali Campbell', 'name_autocomplete': 'Ali Campbell', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/2242853/thumb.jpeg?1597180803', 'observations_count': 4329, 'identifications_count': 5094, 'journal_posts_count': 0, 'activity_count': 9423, 'species_count': 1450, 'annotated_observations_count': 451, 'universal_search_rank': 4329, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/2242853/medium.jpeg?1597180803'}}]",[],https://www.inaturalist.org/observations/138195151
138154611,Eastern Mudsnail,2022-10-09 10:09:24-04:00,"Avalon, NJ 08202, USA","[39.0649709722, -74.749261]",research,Alive or Dead: Dead,"[{'field_id': 92, 'datatype': 'text', 'user_id': 2242853, 'value_ci': 'dead', 'name': 'Dead or alive', 'name_ci': 'Dead or alive', 'id': 20156466, 'uuid': '50d66742-d892-49d1-b15e-7c22e860c579', 'value': 'dead', 'user': {'id': 2242853, 'login': 'ali_interprets', 'spam': False, 'suspended': False, 'created_at': '2019-09-11T17:04:22+00:00', 'login_autocomplete': 'ali_interprets', 'login_exact': 'ali_interprets', 'name': 'Ali Campbell', 'name_autocomplete': 'Ali Campbell', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/2242853/thumb.jpeg?1597180803', 'observations_count': 4329, 'identifications_count': 5094, 'journal_posts_count': 0, 'activity_count': 9423, 'species_count': 1450, 'annotated_observations_count': 451, 'universal_search_rank': 4329, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/2242853/medium.jpeg?1597180803'}}, {'field_id': 1315, 'datatype': 'text', 'user_id': 2242853, 'value_ci': 'Invertebrate', 'name': 'Species Category', 'name_ci': 'Species Category', 'id': 20156467, 'uuid': '12f95e35-4f77-48e8-a9ca-8c0761bebebd', 'value': 'Invertebrate', 'user': {'id': 2242853, 'login': 'ali_interprets', 'spam': False, 'suspended': False, 'created_at': '2019-09-11T17:04:22+00:00', 'login_autocomplete': 'ali_interprets', 'login_exact': 'ali_interprets', 'name': 'Ali Campbell', 'name_autocomplete': 'Ali Campbell', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/2242853/thumb.jpeg?1597180803', 'observations_count': 4329, 'identifications_count': 5094, 'journal_posts_count': 0, 'activity_count': 9423, 'species_count': 1450, 'annotated_observations_count': 451, 'universal_search_rank': 4329, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/2242853/medium.jpeg?1597180803'}}, {'field_id': 74, 'datatype': 'text', 'user_id': 2242853, 'value_ci': 'null', 'name': 'Identification Confidence', 'name_ci': 'Identification Confidence', 'id': 20156469, 'uuid': '6ee6568e-4de2-49be-b158-dc43f8af79d8', 'value': 'null', 'user': {'id': 2242853, 'login': 'ali_interprets', 'spam': False, 'suspended': False, 'created_at': '2019-09-11T17:04:22+00:00', 'login_autocomplete': 'ali_interprets', 'login_exact': 'ali_interprets', 'name': 'Ali Campbell', 'name_autocomplete': 'Ali Campbell', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/2242853/thumb.jpeg?1597180803', 'observations_count': 4329, 'identifications_count': 5094, 'journal_posts_count': 0, 'activity_count': 9423, 'species_count': 1450, 'annotated_observations_count': 451, 'universal_search_rank': 4329, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/2242853/medium.jpeg?1597180803'}}, {'field_id': 1, 'datatype': 'text', 'user_id': 2242853, 'value_ci': '', 'name': 'Count', 'name_ci': 'Count', 'id': 20156470, 'uuid': '399161fa-5f48-471b-acd1-5e4b4cd5657a', 'value': '', 'user': {'id': 2242853, 'login': 'ali_interprets', 'spam': False, 'suspended': False, 'created_at': '2019-09-11T17:04:22+00:00', 'login_autocomplete': 'ali_interprets', 'login_exact': 'ali_interprets', 'name': 'Ali Campbell', 'name_autocomplete': 'Ali Campbell', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/2242853/thumb.jpeg?1597180803', 'observations_count': 4329, 'identifications_count': 5094, 'journal_posts_count': 0, 'activity_count': 9423, 'species_count': 1450, 'annotated_observations_count': 451, 'universal_search_rank': 4329, 'roles': [], 'site_id': None, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/2242853/medium.jpeg?1597180803'}}]",[],https://www.inaturalist.org/observations/138154611
138031829,Eastern Mudsnail,2022-10-08 15:39:30-04:00,"82nd St Beach, Stone Harbor, NJ 08247, USA","[39.0617143997, -74.7470622]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/138031829
138031430,Eastern Mudsnail,2022-10-08 15:37:27-04:00,"82nd St Beach, Stone Harbor, NJ 08247, USA","[39.0616200997, -74.7471134997]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/138031430
138028819,Eastern Mudsnail,2022-10-08 15:28:25-04:00,"82nd St Beach, Stone Harbor, NJ 08247, USA","[39.0616367, -74.7472175997]",research,Alive or Dead: Cannot Be Determined,[],[],https://www.inaturalist.org/observations/138028819
138027953,Eastern Mudsnail,2022-10-08 15:25:12-04:00,"82nd St Beach, Stone Harbor, NJ 08247, USA","[39.0614549, -74.7472932]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/138027953
137696233,Eastern Mudsnail,2022-10-05 09:56:00-04:00,"Villas, Lower Township, NJ, USA","[39.0172320185, -74.9410242314]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/137696233
136989641,Eastern Mudsnail,2022-09-26 15:55:22-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4154333333, -73.9820633333]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/136989641
136985885,Eastern Mudsnail,2022-09-29 16:48:25-04:00,"Sayreville, NJ, USA","[40.4790797918, -74.267636463]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/136985885
136910113,Eastern Mudsnail,2022-09-26 16:11:34-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4158783333, -73.9824133333]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/136910113
136910069,Eastern Mudsnail,2022-09-26 16:14:42-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4159383333, -73.9824666667]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/136910069
136909747,Eastern Mudsnail,2022-09-26 16:22:43-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4162533333, -73.982895]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/136909747
136879741,Eastern Mudsnail,2022-09-26 16:55:15-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4180833333, -73.9855583333]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/136879741
136802603,Eastern Mudsnail,2022-09-26 17:32:07-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4196866667, -73.9873283333]",research,,[],[],https://www.inaturalist.org/observations/136802603
136525758,Eastern Mudsnail,2022-09-25 22:09:02-04:00,"Peck Beach, Ocean City, NJ, US","[39.2829447027, -74.5573916995]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/136525758
136524549,Eastern Mudsnail,2022-09-25 21:55:37-04:00,"Peck Beach, Ocean City, NJ, US","[39.2897863995, -74.5524613754]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/136524549
136511758,Eastern Mudsnail,2022-09-25 15:47:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4273284101, -73.9871612299]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/136511758
134521615,Eastern Mudsnail,2022-09-10 14:24:22-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4055102116, -73.9807863209]",research,,[],[],https://www.inaturalist.org/observations/134521615
133606425,Eastern Mudsnail,2022-09-04 09:38:55-04:00,"Cape May Harbor, Cape May, NJ, US","[38.9449314716, -74.9019406984]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/133606425
132470938,Eastern Mudsnail,2022-08-26 17:49:32-04:00,Cape May,"[38.9351861932, -74.9060055614]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/132470938
131810687,Eastern Mudsnail,2022-08-21 18:43:36-04:00,Monmouth County,"[40.1581497192, -74.010597229]",research,,[],[],https://www.inaturalist.org/observations/131810687
130812364,Eastern Mudsnail,2022-08-13 16:43:33-04:00,"Delaware Bay, Cape May, NJ, US","[39.0918916667, -74.9000166667]",research,,[],[],https://www.inaturalist.org/observations/130812364
130428497,Eastern Mudsnail,2022-08-11 17:23:09-04:00,"Delaware Ave, Cape May, NJ, US","[39.0391361667, -74.9362033333]",research,,[],[],https://www.inaturalist.org/observations/130428497
130265014,Eastern Mudsnail,2022-08-10 13:03:51-04:00,"Spermaceti Cove, Highlands, NJ, US","[40.4299971275, -73.9932215866]",research,,[],[],https://www.inaturalist.org/observations/130265014
128128992,Eastern Mudsnail,2022-07-27 07:44:29-04:00,"Little Egg Harbor, Beach Haven, NJ, US","[39.54995, -74.253905]",research,,[],[],https://www.inaturalist.org/observations/128128992
127748512,Eastern Mudsnail,2022-07-15 11:34:26-04:00,"Bayshore Waterfront Park, Port Monmouth, NJ, US","[40.4408866667, -74.0939555]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/127748512
124799205,Eastern Mudsnail,2022-07-04 14:02:43-04:00,"Avalon, NJ 08202, USA","[39.1037694444, -74.7073361111]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/124799205
123669226,Eastern Mudsnail,2022-06-26 09:55:00-04:00,"Raritan Bay, South Amboy, NJ, US","[40.485128332, -74.2737532949]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/123669226
122222242,Eastern Mudsnail,2022-06-17 18:05:29-04:00,"Middletown Township, NJ, USA","[40.41522521, -73.9819637]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/122222242
122060764,Eastern Mudsnail,2022-06-16 14:37:41-04:00,"Cape May Harbor, Cape May, NJ, US","[38.9454166667, -74.9000166667]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/122060764
122059565,Eastern Mudsnail,2022-06-16 14:46:39-04:00,"Cape May Harbor, Cape May, NJ, US","[38.9454166667, -74.8999033333]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/122059565
121444109,Eastern Mudsnail,2022-06-12 13:18:49-04:00,"Maurice River, NJ 08324, USA","[39.19417125, -75.015972]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/121444109
121355075,Eastern Mudsnail,2022-06-11 18:04:20-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4487527778, -74.0000861111]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/121355075
119929161,Eastern Mudsnail,2022-05-29 15:13:55-04:00,"CR-655, Cape May, NJ, US","[39.1129618148, -74.8833137986]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/119929161
119757287,Eastern Mudsnail,2022-06-01 13:07:22-04:00,Ocean Gate,"[39.861541748, -74.1416473389]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/119757287
119754690,Eastern Mudsnail,2022-06-01 12:47:36-04:00,"Ocean County, US-NJ, US","[39.8614082336, -74.1421966553]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/119754690
119313361,Eastern Mudsnail,2022-05-29 16:58:26-04:00,"Raritan Bay, Highlands, NJ, US","[40.4104925227, -73.980468521]",research,,[],[],https://www.inaturalist.org/observations/119313361
119307147,Eastern Mudsnail,2022-05-29 14:30:00-04:00,"Barnegat Bay, Lavallette, NJ, US","[39.9613702037, -74.0779193972]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/119307147
118926514,Eastern Mudsnail,2022-05-27 11:17:06-04:00,"Lanoka Harbor, NJ 08734, USA","[39.78847285, -74.09722562]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/118926514
115960240,Eastern Mudsnail,2022-04-14 14:39:47-04:00,Reeds Beach,"[39.116908647, -74.8909664154]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/115960240
114831296,Eastern Mudsnail,2022-05-02 15:45:23-04:00,"Delaware Bay, Cape May, NJ, US","[39.0320771467, -74.9404995237]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/114831296
112920271,Eastern Mudsnail,2022-04-24 15:53:00-04:00,"Gateway National Recreation Area - Sandy Hook, Atlantic Highlands, NJ, US","[40.4486053273, -73.9992838165]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/112920271
111436954,Eastern Mudsnail,2022-04-14 14:10:13-04:00,"Middle Township, NJ, USA","[39.11380337, -74.89233589]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/111436954
110575902,Eastern Mudsnail,2022-04-02 16:47:00-04:00,"Brigantine, NJ 08203, USA","[39.3804718968, -74.4128707916]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/110575902
110205431,Eastern Mudsnail,2022-04-02 14:26:05-04:00,"Sayreville, NJ, USA","[40.4776467885, -74.2668753862]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/110205431
108473854,Eastern Mudsnail,2022-03-12 17:31:05-05:00,"Wildwood Crest Beach, Cape May, NJ, US","[38.9656207389, -74.8355780348]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/108473854
106648594,Eastern Mudsnail,2022-02-12 10:35:00-05:00,"Middletown Township, NJ, USA","[40.4463499722, -74.1148305556]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/106648594
103901725,Eastern Mudsnail,2021-12-29 12:30:39-05:00,"Cape Island, Cape May, NJ, US","[38.9360416667, -74.8947533333]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/103901725
103549723,Eastern Mudsnail,2021-10-14 10:45:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4701861694, -74.0139556838]",research,"Life Stage: Adult, Sex: Cannot Be Determined, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/103549723
102872938,Eastern Mudsnail,2021-12-11 08:25:24-05:00,"Laurence Harbor, NJ 08879, USA","[40.4756404304, -74.2666038126]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/102872938
102771187,Eastern Mudsnail,2021-12-04 12:33:42-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4086916667, -73.9809033333]",research,,[],[],https://www.inaturalist.org/observations/102771187
102748589,Eastern Mudsnail,2021-12-04 12:33:15-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4086883333, -73.9809033333]",research,,[],[],https://www.inaturalist.org/observations/102748589
102636152,Eastern Mudsnail,2021-12-04 12:33:24-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4086916667, -73.98092]",research,,[],[],https://www.inaturalist.org/observations/102636152
102569158,Eastern Mudsnail,2021-12-04 12:33:10-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.408675, -73.9809033333]",research,,[],[],https://www.inaturalist.org/observations/102569158
102547072,Eastern Mudsnail,2021-12-04 12:33:15-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4086883333, -73.98092]",research,,[],[],https://www.inaturalist.org/observations/102547072
102542442,Eastern Mudsnail,2021-12-04 12:34:00-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.408675, -73.9809033333]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/102542442
102479049,Eastern Mudsnail,2021-12-04 12:33:17-05:00,"Raritan Bay, Highlands, NJ, US","[40.4033583333, -73.984025]",research,,[],[],https://www.inaturalist.org/observations/102479049
102476185,Eastern Mudsnail,2021-12-04 12:33:55-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4086864496, -73.9809155093]",research,,[],[],https://www.inaturalist.org/observations/102476185
102476167,Eastern Mudsnail,2021-12-04 12:33:29-05:00,"Raritan Bay, Highlands, NJ, US","[40.4087715282, -73.9816010317]",research,,[],[],https://www.inaturalist.org/observations/102476167
102476159,Eastern Mudsnail,2021-12-04 12:33:12-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4086116667, -73.9809333333]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/102476159
101272713,Eastern Mudsnail,2021-11-16 12:53:45-05:00,"Cape May Court House, NJ 08210, USA","[39.10393892, -74.89529124]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/101272713
101191812,Eastern Mudsnail,2021-05-23 15:25:00-04:00,"Middle Township, NJ, USA","[39.1048916389, -74.8949805278]",research,"Life Stage: Adult, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/101191812
100591107,Eastern Mudsnail,2021-11-07 14:34:00-05:00,"Perth Amboy, NJ, USA","[40.5095970059, -74.2889161162]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/100591107
98997918,Eastern Mudsnail,2021-10-22 13:45:45-04:00,"Ideal Beach, Keansburg, NJ, US","[40.4467974353, -74.1192624321]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/98997918
98410308,Eastern Mudsnail,2021-10-14 10:46:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4699249882, -74.0125823928]",research,"Life Stage: Adult, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/98410308
